rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class
0.045710173,-0.027680922,0.008237954,-0.0134,-0.0867,0.2059,standing
0.06161012,-0.07637561,0.006754424,0.037499998,-0.057699997,0.0435,standing
0.06740461,-0.12109094,0.0009424778,-0.15519999,-0.2440999899999995,0.15339998999999999,standing
0.06393141,-0.14971434,-0.007749262,-0.21739999999999998,-0.2241,0.22100000000000003,standing
0.056339227,-0.16556193,-0.015149458,-0.2972,-0.155,0.33769998,standing
0.053040557,-0.19134045,-0.011641346,-0.4055,-0.1739,0.385,standing
0.048642326,-0.2070484,-0.0058119465,-0.34559997999999953,-0.1827999999999995,0.3337,standing
0.040526547,-0.19847885,0.0044854963,-0.2162,-0.1721,0.31059998,standing
0.035744343,-0.19207348,0.009930924,-0.0861,-0.063,0.2453,standing
0.03218387,-0.17430604,0.0085695665,-0.005999999999999999,-0.0422999999999995,0.20049999999999998,standing
0.028379053,-0.15306537,0.0009424778,-0.035,-0.0904999999999995,0.1858,standing
0.017348573,-0.13913764,-0.0040142573,0.022799998999999998,-0.1095,0.10449999599999951,standing
0.011623893,-0.12678072,-0.003979351,0.061799999999999994,-0.109,0.1519,standing
0.0078016217,-0.12152728,-0.0005061455,0.1213,-0.1672,0.17009999,standing
0.0022514747,-0.11061897,0.0027925267,0.2507,-0.097799994,0.17019999000000002,standing
-0.0034732053,-0.08789478,0.0047647487,0.2920999799999995,-0.057999999999999996,0.1321,standing
-0.008098328,-0.06613053,0.00027925268,0.32239999999999996,-0.0379,0.0747,standing
-0.014503686,-0.038397245,-0.0052883476,0.22309999,-0.067,0.0865,standing
-0.022043508,-0.0069115036,-0.0053407075,0.093399994,-0.11599999999999999,0.1006,standing
-0.02883284,0.018762289,-0.0020769418,0.051500000000000004,-0.1259,0.056299999999999996,standing
-0.03234095,0.04225442,0.001012291,0.088999994,-0.1259,0.0524999999999995,standing
-0.031258848,0.05445427,0.0060039326,0.1954,-0.047399998,0.059899996999999996,standing
-0.027331855,0.058014743,0.008395034,0.2625,-0.0083,0.0486,standing
-0.029565878,0.063599795,0.006562438,0.2008,-0.0575999999999995,0.0383,standing
-0.027960174,0.059672806,0.0014660766,0.1183,-0.1267,-0.030099999999999502,standing
-0.025254915,0.043161992,-0.0009250245,0.09459999999999999,-0.1468,-0.0674,standing
-0.015760323,0.020751964,-0.0007330383,0.022699999,-0.15699998999999998,-0.0739999999999995,standing
-0.011047934,0.004118977,0.0028448866,-0.0385,-0.18689999,-0.011399999,standing
-0.0045029493,-0.0074874624,0.0048520155,-0.039699998,-0.1381,0.031,standing
0.00045378561,-0.01680752,0.009180432,-0.0892,-0.0990999999999995,0.0237999989999995,standing
0.0067718774,-0.028658306,0.0052883476,-0.11889999,-0.099199995,0.026899999,standing
0.009389872,-0.036547195,0.0028972465,-0.13939999,-0.1484999999999995,0.039599999999999996,standing
0.009546951,-0.04462807,0.00424115,-0.15969999,-0.17809998999999999,0.061899997,standing
0.011850785,-0.049951322,0.0051487214,-0.14999999,-0.188,0.11219999999999951,standing
0.014660765,-0.05084144,0.005078908,-0.109799996,-0.1487,0.112799995,standing
0.018954275,-0.044820055,0.0051487214,-0.0495,-0.1484999999999995,0.082899995,standing
0.014294246,-0.033056535,0.0044505894,0.021499999,-0.1286,-0.0358,standing
0.0075572757,-0.017680185,0.0041015237,0.0524999999999995,-0.09889999999999999,-0.0867,standing
0.0023038345,-0.0090233525,0.0059166662,0.0733,-0.1183,-0.13759999,standing
0.0047647487,-0.00085521134,0.0074700094,0.084199995,-0.12799999,-0.1095,standing
0.009005899,0.0028797933,0.008290314,0.0954,-0.1278,-0.120799996,standing
0.010070549,0.003996804,0.009930924,0.1358,-0.10799999500000002,-0.1325,standing
0.012671091,-0.0002443461,0.010262536,0.10709999499999999,-0.098,-0.1053999959999995,standing
0.014957472,-0.010349803,0.0078016217,0.10779999999999999,-0.06839999599999999,-0.0975,standing
0.012653637,-0.014852752,0.006318092,0.07849999499999999,-0.097799994,-0.049,standing
0.009686577,-0.018849555,0.0018325957,0.039699998,-0.1468,-0.0095999994999995,standing
0.0074351025,-0.025272368,0.004118977,0.0011999999,-0.1368999999999995,0.0191999989999995,standing
0.0078016217,-0.026354471,0.0022863813,-0.017199999,-0.1366999899999995,0.047,standing
0.008080875,-0.021938788,0.0022514747,-0.0354,-0.1365,0.035299998,standing
0.0058293995,-0.013316862,0.003281219,-0.0433,-0.1165,0.032799999999999996,standing
0.0047647487,-0.008953539,0.0044505894,-0.041699998,-0.1065,0.020200000000000003,standing
0.0034732053,-0.0043458696,0.003979351,-0.0695999999999995,-0.10619999499999999,-0.0211,standing
0.00408407,-0.0045727626,0.0023387412,-0.0393,-0.115899995,-0.0324,standing
