rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class
0.21528636,-0.09880309,-0.42765802,-1.7653999,0.9468999499999999,-0.7366,downstairs
-0.74754196,-1.9936721,-0.14378022,-3.1406,-0.9386,-3.5442998,downstairs
-0.7194945,-0.31431633,0.12234758,-1.1733998999999995,-3.7461,-4.253,downstairs
0.32653365,2.0606403,-0.18036233,2.4447,-4.8079,7.164700000000001,downstairs
0.20053834,0.95460784,0.08627162,2.0697,-4.1166997,4.1414,downstairs
0.7229328,0.750509,-0.11561061,-2.8625998,-3.9547,-4.1538997,downstairs
0.9246056,0.853082,-0.35838592,-0.5074999999999995,-2.3281999,8.693399000000001,downstairs
1.1007617,0.7442782,-0.46338493,-2.9477,-15.7057,-18.3436,downstairs
0.7224616,0.8660149,-0.17242108,2.5553999999999997,-6.3507,15.1229,downstairs
0.63873816,1.057844,0.00842994,-0.62439996,2.763,4.3052998,downstairs
0.5435304,0.77035344,0.10494665,1.9275,4.6991997,5.0388,downstairs
0.29497808,0.076270886,0.18914133,3.4164999,-3.5103,1.9624999999999995,downstairs
0.06389651,-0.30895817,0.08253662,1.5581999999999998,-3.3565,2.2818999999999994,downstairs
-0.023963371,-0.56236255,-0.028955013,-0.9149,0.58709997,1.1,downstairs
-0.19819959,-0.72890186,0.022235494,-0.98899996,1.2746999,-0.3436,downstairs
-0.24424137,-0.22235495,0.031031953,0.1021,0.8005999999999995,-1.3491999999999995,downstairs
-0.47143087,-0.047350783,0.17212437,0.61939996,0.9785999700000001,-2.4622,downstairs
-0.8233591,-0.025516713,0.51530844,2.0427999999999997,0.8782999499999999,-2.6231,downstairs
-0.85983646,0.21711896,0.74377203,2.7933998,0.80289996,-1.9814999,downstairs
-0.9162629,0.30276227,0.8263436,1.2413,0.8523999999999999,-3.0195,downstairs
-0.91881114,0.20872392,0.7749785,0.0526,1.1072998999999994,-3.9984998999999997,downstairs
-0.9949773,0.28396508,0.66919416,-0.025300000000000003,1.1244999,-2.6471999000000004,downstairs
-0.8499928,0.61276764,0.5392369,-1.4980999000000002,1.0718,-3.8298998,downstairs
-1.0298665,0.102782436,0.50836205,-2.2273,1.9755,-2.0137,downstairs
-0.99616414,-0.118926734,0.5305277,-1.1721,2.9647999999999994,-0.8372999999999999,downstairs
-0.68687433,0.312955,0.52873003,0.18259999,3.7843999999999998,1.1771,downstairs
-1.0645984,0.37489673,0.68690926,0.8085,3.8483,-0.5442,downstairs
-1.8324735,0.2306278,0.652055,2.1732999999999993,3.2849998000000005,-0.0911,downstairs
-2.994025,-0.0017627826,0.056199603,3.2593,2.3616,2.4069,downstairs
-3.282912,-0.20706587,-0.51584953,1.6604999,1.7899,-0.2643,downstairs
-3.5938249,-1.016794,-0.22467624,1.6115999,1.9432,0.0190999999999995,downstairs
-3.4762945,-1.1871381,0.3803596,2.5349998,1.2782999,-0.91569996,downstairs
-3.1432855,-1.7371612,0.87688833,1.9066999,-0.3381,-4.8571997,downstairs
-2.604555,-1.5052418,0.8481253,2.4089999999999994,-4.3652997,-6.8106,downstairs
-1.8428757,-1.3536075,0.123359874,2.8581000000000003,-11.119400000000002,-7.0968,downstairs
-1.0483844,-1.0393436,-0.07253588,-1.2903,-13.2315,-6.1956,downstairs
-0.55789447,-0.9072745,-0.12630948,-5.901499699999999,-10.730599000000002,-0.9726,downstairs
-0.2565983,-1.1435397,-0.20458749,-4.9374,-6.4742,3.3865,downstairs
0.22012092,-1.0803937,-0.3206519,0.1334,-3.4120998,2.4566,downstairs
0.6361027,-0.51639056,-0.25218263,2.1871998,-4.0931997,2.4714999999999994,downstairs
1.1784289,0.17224655,-0.31798154,-1.1322,-5.038,2.6176999,downstairs
1.8589501,0.43359214,-0.62133723,-1.893,-1.0008999999999997,4.9458,downstairs
2.1865659,0.3058166,-0.82198024,-0.02,1.7286999,5.3027,downstairs
2.2027626,0.52600735,-0.80730206,1.5359,2.4050999,6.5146999999999995,downstairs
2.3802974,1.2222191,-0.680469,1.5440999,3.4957,7.518299600000001,downstairs
2.815513,1.7404249,-0.6345494,0.2705,5.146100000000001,7.1741,downstairs
3.2832959,1.6251807,-0.5991715,0.1878999899999995,6.2946,6.3634,downstairs
3.2518277,1.1774689,-0.66987485,0.61259997,5.2345,5.3641996,downstairs
2.4876003,0.83337724,-0.74392915,0.9279999999999999,3.8575999999999997,4.8265,downstairs
1.6014792,0.75232416,-0.74508107,1.8341999,2.5203,4.4140997,downstairs
1.0363241,0.35260886,-0.65713394,1.5647998999999997,1.4573,3.1376,downstairs
0.624409,-0.21806143,-0.47361255,0.9263,0.295,0.7389,downstairs
0.30750957,-0.6186494,-0.32871532,0.7705,-0.5112,-1.3027998999999997,downstairs
0.23605578,-1.0681939,-0.33061773,0.7309,-0.50769997,-2.327,downstairs
0.29147,-1.4048853,-0.2842094,0.8412,-0.6874,-3.5667,downstairs
0.4150044,-0.93315774,0.04098033,0.2509,-0.15359999,-2.2784,downstairs
1.1900004,-0.08662069,-0.10576695,-1.2322,0.8405,-3.074,downstairs
1.013949,0.5578247,-0.4898441,-3.1762,0.8247,-4.7254000000000005,downstairs
-0.51392967,-1.0533412,-0.63702774,-3.0772,1.5173999,-4.817699999999999,downstairs
-0.19331266,-0.656174,-1.1578165,-1.4075999000000001,2.6059,-3.5672998,downstairs
-1.3523859,-3.8374379,-0.5807932,-1.3327999,2.2948,-1.5121000000000002,downstairs
-0.5510004,1.4147639,0.079796456,-0.37629998,-2.22,5.4501,downstairs
-0.17952457,1.3475688,0.5752256,3.5228,-4.9209000000000005,9.9883995,downstairs
0.5908463,0.5409299,0.4886922,2.6332998,-7.79,1.0247999999999995,downstairs
1.2449434,1.720982,-0.34224162,3.6582,-7.4955997,0.2637999999999995,downstairs
1.3548642,1.4575593,-0.54356533,3.4250998,-8.7947,-0.2652,downstairs
1.090342,0.40196678,-0.48687705,-3.6062,-19.192,-12.3672,downstairs
0.6866474,0.44170794,-0.18903661,-5.231400000000001,-0.58669996,19.1538,downstairs
0.62770766,0.7938979,-0.013177236,-4.5878000000000005,5.2976,0.65309995,downstairs
0.46520007,0.49408525,0.10937978,4.7503,2.9922,5.2622,downstairs
0.2652726,-0.21673499,0.20558234,6.372599599999999,-3.1776,3.8802,downstairs
0.101211645,-0.5623451,0.14589207,2.3643999999999994,-3.3766,1.8434998999999999,downstairs
-0.26003662,-0.41898373,0.11461577,0.15709999,0.1285,-0.2316,downstairs
-0.64863414,-0.263248,0.28347638,-0.8502999499999999,1.5106,-1.8133999,downstairs
-0.88416636,0.082030475,0.64194953,-0.7247000000000001,1.4384999,-2.7508,downstairs
