rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class
0.3566231,0.041626103,0.047019168,-0.008399999571428571,0.016842857142857142,-0.18182857142857145,upstairs
0.24108233,-0.15102334,0.24361305,-0.0011857142857142858,0.03178571428571427,-0.18162857142857144,upstairs
0.18373081,-0.037245326,0.29834658,-0.016657142857142856,0.06699999714285713,-0.19531428571428572,upstairs
0.1966288,0.18914133,0.27394688,0.0041,0.06428571428571427,-0.15829998571428572,upstairs
0.19788542,0.32616714,0.25663322,0.05551428571428572,0.03597142857142858,-0.11367142142857144,upstairs
0.13791592,0.2817834,0.28110272,0.006257142857142857,0.06072857142857142,-0.08011428,upstairs
0.08594001,0.16135569,0.39982002,-0.04001428571428572,0.01674285642857143,-0.15191428571428567,upstairs
-0.03651229,-0.017208947,0.6699621,-0.039185711428571426,-0.02405714142857143,-0.1612714142857143,upstairs
-0.2379582,-0.25268877,0.9252688,0.007371428285714271,-0.04625714285714285,-0.041514285714285705,upstairs
-0.5826433,-0.15125023,0.9354616,0.07731428571428571,-0.05579999999999998,0.08197142428571429,upstairs
-1.0025346,-0.082920596,1.03707468,0.11798570857142857,-0.17482857142857142,0.172,upstairs
-1.4001031,-0.3868173,1.1868238,0.24250000000000002,-0.4649857142857143,0.18545714285714285,upstairs
-1.9933754,-0.37074283,1.276115,0.05239999714285713,-0.6331285714285714,0.11747142285714286,upstairs
-2.6051133,-0.35056683,1.4516252,-0.10611428571428572,-0.8583999999999999,-0.14864284285714285,upstairs
-3.1144702,-1.1964058,1.69077026,0.03032857,-1.0494713714285715,-0.34162855714285717,upstairs
-3.0112514,-2.1206799,1.71736908,0.13891427857142857,-0.903714242857143,-0.4075428571428571,upstairs
-2.4737248,-1.1190352,0.93417,0.03912857142857135,-0.7853856714285714,-0.4590571428571429,upstairs
-2.2469718,0.103358395,-0.1850398,-0.09654285285714286,-0.6224285714285714,-0.45672857142857143,upstairs
-2.6648035,-0.4750437,-0.1505172,-0.31788571428571427,-0.37448570000000003,-0.4187857142857143,upstairs
-3.3367205,-1.5982852,0.56817448,-0.4216571142857143,-0.24232855714285714,-0.4494571428571429,upstairs
-3.5483067,-1.5597658,1.22546554,-0.3312857142857143,-0.38017142857142855,-0.5136999714285715,upstairs
-3.4431505,-1.334915,1.4181149,0.12908571428571428,-0.5489285714285714,-0.02561428571428564,upstairs
-3.3329506,-1.2906884,1.6864418,0.5929857142857143,-0.5438428285714286,0.5090428571428571,upstairs
-3.5711532,-1.1616387,2.0483532,0.5653714142857142,-0.5114142857142857,0.38878571428571423,upstairs
-3.8020775,-1.6954303,2.2276686,0.13141428571428573,-0.47062857142857145,-0.04477142857142857,upstairs
-3.916833,-2.4249082,2.3500858,-0.1368,-0.37294285714285713,0.16534285714285715,upstairs
-3.434651,-2.3070285,2.5254216,-0.3163999999999999,-0.21702857142857143,0.3286428571428571,upstairs
-2.8038714,-2.1475577,2.5314606,-0.4222714285714286,-0.1585857142857143,0.35717142857142864,upstairs
-2.251946,-2.003184,2.5515666,-0.22481428571428572,-0.2504142857142857,0.5417,upstairs
-1.7170898,-1.5685273,2.5026276,0.18414284285714286,-0.3593285714285714,0.44325714285714285,upstairs
-1.1658974,-1.2537398,2.01226,0.3860714142857143,-0.35327142857142857,0.2432571285714286,upstairs
-0.67909014,-1.0242465,1.25824272,0.3568999714285713,-0.28825712857142854,0.5782857142857143,upstairs
-0.26024604,-0.77881825,0.47211156,0.3953857142857143,0.016114285,0.8351000000000001,upstairs
0.0320617,-0.4098033,-0.17624335,0.3252285714285715,0.3766,0.7421,upstairs
0.16228071,-0.057857666,-0.57623792,0.15147142857142856,0.5068857142857144,0.9876428571428572,upstairs
0.19615756,0.05735152,-0.8602379,0.25832855714285713,0.4610285714285714,0.9821285714285715,upstairs
0.16072737,0.114790305,-1.26194286,0.40254285714285715,0.38561428571428574,0.928,upstairs
0.20647246,0.17430604,-1.6846966,0.4868571428571428,0.4040142857142857,0.833457142857143,upstairs
0.47588146,0.2131745,-2.1237864,0.4350999714285715,0.45415714285714287,0.7083714285714287,upstairs
0.74368477,0.81149083,-2.1492682,0.2921714142857143,0.45955712857142855,0.6066142428571428,upstairs
0.5861165,1.4431604,-1.594847,0.11254285,0.33409999999999995,0.4030571428571429,upstairs
1.0860137,0.42823398,-1.0845476,0.06888571428571427,0.27427142857142855,0.11218570857142858,upstairs
1.2715945,0.7162657,-1.3305692,0.17088571428571425,0.1973714285714286,-0.03571428571428571,upstairs
1.9711924,1.278506,-2.250986,0.20885714285714285,0.2050428571428571,0.12028571428571429,upstairs
1.847815,0.92568773,-3.40416,0.15595714285714277,0.3171714285714286,0.15895714285714285,upstairs
1.7659241,0.76607734,-3.4320852,-0.1416714285714286,0.15177142857142858,0.1735857,upstairs
1.899948,1.365214,-3.503609,-0.6599285285714286,-0.28568571428571427,-0.2728857142857143,upstairs
2.0513203,1.6373632,-3.4554376,-0.8303571428571429,-0.41215714285714283,-0.03492857142857143,upstairs
2.1050067,1.747441,-3.0130666,0.017971428571428572,-0.686342857142857,-0.9257142857142858,upstairs
2.068285,1.6029104,-2.5718474,0.5749142571428572,-0.5293714285714286,0.45681428571428573,upstairs
2.1731791,1.7828189,-2.3484104,-0.06554285714285714,-0.6563713857142857,-0.28535714285714286,upstairs
2.3233473,1.6953081,-2.158693,-0.05999999999999993,-0.7594999571428571,0.1726571285714286,upstairs
2.4337394,1.1692659,-1.90750528,0.25025714285714284,-0.7548285142857143,0.2498,upstairs
2.346281,0.7331081,-1.4562678,0.2972428571428572,-0.5611714285714285,0.4808999857142857,upstairs
2.3048644,0.5560619,-0.96275854,0.13268571428571424,-0.33594285714285704,0.32451428571428564,upstairs
2.2109308,0.57738984,-0.5392369,-0.05772857142857143,-0.29395714285714286,0.31598571428571426,upstairs
2.2162192,0.5970422,-0.36075956,0.018299999999999927,-0.2598142857142857,0.36228571428571427,upstairs
2.1302617,0.77770126,-0.2173284,0.19512855714285715,-0.1800142857142857,0.30788571428571426,upstairs
2.099125,0.8170759,-0.10824532,0.2725714285714286,-0.09192857142857136,0.11157142285714286,upstairs
1.904259,1.0344392,-0.006073746,0.19891427142857143,0.014700000000000001,0.07809999999999993,upstairs
1.6865466,1.4775084,-0.00059341196,0.08964285714285714,0.11215714285714284,0.14464284285714282,upstairs
1.668238,1.8369416,-0.26047292,-0.05514285428571429,0.16507141428571423,0.19692857142857143,upstairs
1.5994197,1.6990606,-0.33862876,-0.04614285428571429,0.18311427142857142,0.15204285714285715,upstairs
1.1732627,1.1405553,-0.037245326,-0.0021142857142857144,0.15911427142857143,0.13387142857142859,upstairs
0.7953989,0.3600265,0.23083724,-0.0227,0.12744285714285714,0.17149999999999996,upstairs
0.5844235,0.1097463,0.3302512,-0.13629999285714287,0.12088571428571429,-0.012142857142857144,upstairs
0.49015826,0.03312635,0.23558454,-0.11322857142857143,0.14947141428571423,-0.13204285142857144,upstairs
0.23790583,0.012182398,0.10908308,0.06862857142857143,0.11578571,-0.050271425714285715,upstairs
0.12660618,0.22691025,-0.06321582,0.03637142857142857,0.016428570714285714,-0.12201428571428571,upstairs
0.29517007,0.10037389,-0.25373596,-0.03894285714285715,0.03721428285714286,-0.3338571428571429,upstairs
0.6471157,-0.14561282,-0.113062426,0.03201428571428571,0.10607142857142857,-0.26705712857142855,upstairs
0.98152083,-0.1054877,0.011484266,0.12461428142857144,0.06497142571428571,-0.2296142714285714,upstairs
0.86488044,0.13644984,0.22654374,0.12774285285714287,0.022057141428571427,-0.39714285714285713,upstairs
0.6114935,0.20008455,0.33444,0.20372857142857143,0.1441714285714286,-0.3935428285714285,upstairs
0.33641222,0.6917263,0.3593982,0.3267857142857143,0.06155713999999999,-0.2789714142857143,upstairs
0.11517428,1.3910275,0.26951376,0.26661428571428575,-0.004371428285714286,-0.1292285657142857,upstairs
-0.059463367,1.3167462,0.553409,0.1882857142857143,0.09338571428571428,0.07895714285714285,upstairs
-0.6794916,0.5757143,1.266027,0.12995714285714285,0.07747142857142857,0.0885,upstairs
-1.1897734,-0.61482716,1.6396321,-0.1338428514285714,-0.3354714285714286,-0.12694285714285714,upstairs
-1.6687616,-1.4691309,1.49023188,-0.05799999999999999,-0.6995570999999999,-0.20479999999999995,upstairs
-2.4882984,-1.4664081,1.45574426,-0.07144285714285714,-0.7061857142857143,-0.040214282857142854,upstairs
-3.4590156,-1.4932688,1.4489374,-0.1274285657142857,-0.7334428571428572,0.1458285714285714,upstairs
-3.949296,-2.6906693,1.8125594,-0.2737142857142857,-1.0207714285714287,-0.02947142714285714,upstairs
-3.584435,-2.3408356,2.2417356,-0.19821427142857143,-1.1954857142857143,-0.31898571428571426,upstairs
-2.6737397,0.36271432,0.6769434,-0.03014285714285714,-0.9804142857142857,-0.4369428571428572,upstairs
-2.4147851,1.1974355,-0.40830234,-0.0006142856714285715,-0.6659428571428572,-0.7089856714285715,upstairs
-3.119619,-0.8438667,-0.11253883,-0.018328571428571427,-0.5649142571428571,-0.9498571,upstairs
-4.3383822,-3.3200002,1.0426596,-0.04365714285714278,-0.6697714285714286,-1.3042285714285715,upstairs
-5.0590115,-3.7061892,1.9492884,-0.11105713714285716,-0.9047285714285714,-1.2954,upstairs
-4.3103175,-2.261493,2.508108,0.2647857142857143,-0.8093428571428571,0.10988570999999993,upstairs
-3.5258617,-0.3431492,2.915363,0.7851285285714286,-0.5598714,1.0324857142857142,upstairs
-3.756315,-0.91764176,2.5576056,0.5067857142857143,-0.42687140000000007,0.7165571000000001,upstairs
-4.0308905,-2.1985738,2.7347214,0.12051428571428571,-0.3455857142857143,0.29674285714285714,upstairs
-3.1075587,-1.9272798,2.735699,-0.22334284285714287,-0.41914285714285715,-0.055099999999999996,upstairs
-2.460635,-1.7422051,2.4645098,-0.3673,-0.29185714285714287,0.10449999571428571,upstairs
-1.8813777,-1.5466235,2.499137,-0.48282854285714283,-0.0943142857142857,0.7458428571428571,upstairs
