,class,rotationRate.x_mean,rotationRate.x_std,rotationRate.x_range,rotationRate.x_IRQ,rotationRate.y_mean,rotationRate.y_std,rotationRate.y_range,rotationRate.y_IRQ,rotationRate.z_mean,rotationRate.z_std,rotationRate.z_range,rotationRate.z_IRQ,userAcceleration.x_mean,userAcceleration.x_std,userAcceleration.x_range,userAcceleration.x_IRQ,userAcceleration.y_mean,userAcceleration.y_std,userAcceleration.y_range,userAcceleration.y_IRQ,userAcceleration.z_mean,userAcceleration.z_std,userAcceleration.z_range,userAcceleration.z_IRQ,rotationRate.xX#1,rotationRate.xX#2,rotationRate.xX#3,rotationRate.xX#4,rotationRate.xX#5,rotationRate.xP#1,rotationRate.xP#2,rotationRate.xP#3,rotationRate.xP#4,rotationRate.xP#5,rotationRate.yX#1,rotationRate.yX#2,rotationRate.yX#3,rotationRate.yX#4,rotationRate.yX#5,rotationRate.yP#1,rotationRate.yP#2,rotationRate.yP#3,rotationRate.yP#4,rotationRate.yP#5,rotationRate.zX#1,rotationRate.zX#2,rotationRate.zX#3,rotationRate.zX#4,rotationRate.zX#5,rotationRate.zP#1,rotationRate.zP#2,rotationRate.zP#3,rotationRate.zP#4,rotationRate.zP#5,userAcceleration.xX#1,userAcceleration.xX#2,userAcceleration.xX#3,userAcceleration.xX#4,userAcceleration.xX#5,userAcceleration.xP#1,userAcceleration.xP#2,userAcceleration.xP#3,userAcceleration.xP#4,userAcceleration.xP#5,userAcceleration.yX#1,userAcceleration.yX#2,userAcceleration.yX#3,userAcceleration.yX#4,userAcceleration.yX#5,userAcceleration.yP#1,userAcceleration.yP#2,userAcceleration.yP#3,userAcceleration.yP#4,userAcceleration.yP#5,userAcceleration.zX#1,userAcceleration.zX#2,userAcceleration.zX#3,userAcceleration.zX#4,userAcceleration.zX#5,userAcceleration.zP#1,userAcceleration.zP#2,userAcceleration.zP#3,userAcceleration.zP#4,userAcceleration.zP#5
10,jogging,-0.42032363338007944,4.984488649704138,16.916274142000052,9.328294215184403,-0.546553769021486,3.197030899532995,17.313622929450048,4.701162187637513,-0.5163893022761247,1.5001291426592371,8.719783185600026,1.9264638441718809,0.19332820726836003,0.6977659560236533,4.055306238000011,0.8783416224687524,-0.36743783885791137,1.694269620941093,6.674605301875021,2.701242272206259,0.03545250805449229,1.4902793081848207,5.936965485750017,2.489838310787507,0.00046875,0.000625,0.0009375,0.001171875,0.001484375,502.358992360731,131.30132145809762,408.1157090672788,68.45585164707194,266.50662456311323,7.8125e-05,0.000390625,0.000625,0.0009375,0.00109375,185.93290830501107,223.66088729944062,60.17229327069206,162.20877416131768,49.59810511462159,0.000390625,0.0009375,0.00109375,0.001328125,0.0015625,121.435004699263,68.73581515985914,37.21956023830367,25.839278631984588,38.62802319061441,7.8125e-05,0.00046875,0.000625,0.000859375,0.001171875,32.67801423915081,27.79450168416862,15.04101558057789,22.13210232046477,19.40183159859033,7.8125e-05,0.00046875,0.0009375,0.001484375,0.001640625,13.515297820003974,47.39484734600711,254.67274159517666,121.2738490697498,18.775916232611415,0.00046875,0.000625,0.0009375,0.001171875,0.001484375,123.79697930247909,32.61028128379145,103.47053124368138,30.151744157478454,130.01348037956322
11,jogging,-0.2933964366064462,4.761116696292686,15.512563445500046,9.015149420356277,1.5010726150913136,3.1149882673214973,15.086166703250045,4.334401468731263,0.08527529105361356,1.1548894161484338,5.2029294755000155,1.5916154718625046,-0.0008180186288086061,0.6869471626595959,3.6628128452250106,0.882235429650003,-0.3474416328244152,1.7440837394315603,6.503556856500018,2.898155072406258,0.0698663290924563,1.3686793121642626,5.542897648550016,2.142519348839068,0.000390625,0.00078125,0.0009375,0.00140625,0.001953125,455.89061531631387,52.302321540756644,404.94874877348644,224.76940444730448,80.02990610164407,7.8125e-05,0.000390625,0.000703125,0.0009375,0.001171875,170.34741517386973,217.9267210994932,44.41676740206179,162.2779906010682,55.81380716458615,7.8125e-05,0.00046875,0.000703125,0.0009375,0.00109375,57.04877872944268,136.95626811805295,25.9035723381051,59.03427395073488,40.8161349385046,7.8125e-05,0.000390625,0.000703125,0.0009375,0.00109375,33.871930131331276,46.5010289851687,11.331521488248407,47.62371853367377,30.865015818240416,0.00046875,0.0009375,0.00140625,0.002109375,0.002421875,36.3474917558889,263.8583223850715,100.14346861303447,14.896394512500523,14.063641272427798,7.8125e-05,0.00046875,0.00078125,0.0009375,0.00125,18.019239801579054,109.28039452452501,19.040010790697472,92.21181330719293,37.402890791615455
12,jogging,-0.4936258063281266,4.791028139000548,16.75551440625005,8.953852869750026,-1.173543864145707,3.1773621947842847,17.21328422100005,4.476806002000013,-0.3562978967460705,1.5986987188081503,8.498461055125025,2.0719815251031317,0.3329726949586925,0.7855798771688365,4.122144817450012,1.038466266818753,-0.4296128079494154,1.7299965570574014,6.981186332000021,2.9697033852125085,0.05459899216730976,1.434632325740267,6.04863518550002,2.2212245545312577,0.00046875,0.000703125,0.0009375,0.00140625,0.001796875,389.5567604454009,113.11089986035853,452.18961814307966,247.47265977262242,32.572401240331615,0.00046875,0.0009375,0.001171875,0.00140625,0.00171875,162.5749564245091,131.9302946099585,61.94239039108633,81.83348268529137,58.58590607653086,0.000234375,0.000390625,0.000859375,0.00109375,0.001640625,42.764985659335935,154.45206533918002,81.55410587735241,56.38152133535874,20.21435344766606,0.000390625,0.000859375,0.001171875,0.00140625,0.001640625,26.411917345609297,28.328611191702436,25.471187508896158,43.353992530270574,24.318543430112868,7.8125e-05,0.000390625,0.000703125,0.0009375,0.00109375,18.802695138511737,29.01376091862238,27.888203775168975,263.0567751466241,27.50577632797736,0.00046875,0.000703125,0.0009375,0.00140625,0.00171875,95.53778065667032,37.06239327537135,94.58872456630998,129.28908515557814,13.150359739048751
13,jogging,-0.25702949721503987,4.676571044776501,15.736019393750048,8.719258057826277,1.184446479220121,2.8752925013008874,13.97519089220004,3.9436436956875114,-0.03134760399748543,1.1721056111109673,5.461271560125015,1.5887689309812547,-0.06625115040839866,0.6558660561005122,3.54672175887501,0.7298473963875018,-0.30898994744834085,1.7797251013739326,6.550849242375019,2.9907958671250094,-0.013990339728125079,1.3524463756141323,5.885070913750017,2.018941365281256,0.00015625,0.000390625,0.000703125,0.0009375,0.00125,53.25014524774086,441.5941269116247,106.47122881454526,372.0943662450355,104.34657306836586,0.000390625,0.00078125,0.0009375,0.001171875,0.00140625,205.16718961621507,79.99831494541125,149.05576637811714,69.93440826541776,138.40385349176273,0.000234375,0.000390625,0.000546875,0.000859375,0.00109375,62.675150020871925,126.54437423536938,69.19620428530908,24.847071744228526,27.254753804382705,7.8125e-05,0.00046875,0.000703125,0.0009375,0.00109375,30.016780196629586,27.149399332736834,16.077561065080257,27.721055228155734,21.66170721549324,0.000390625,0.000703125,0.0009375,0.00140625,0.00171875,42.14478452014907,13.527758555796618,268.0923037861845,124.7999756915453,16.970349716620486,7.8125e-05,0.000390625,0.000703125,0.0009375,0.00125,12.86316516683275,111.96415517308677,31.706883461785683,75.71109056260285,38.057046591640095
14,jogging,-0.22073814407031322,4.598573726344407,15.135831830000047,8.220804256156278,0.21669550424257877,3.123633119417629,14.922874149500046,4.524436006125015,0.08254157726826199,1.2280982098531381,5.652547457375017,1.9093278286250062,0.19861278700661783,0.6521225400302919,4.217055078925012,0.6795322108000018,-0.40254375326679814,1.7495199308995306,6.64760064862502,2.9933610785000084,0.2666233608948251,1.4371352840143836,5.864756253375017,2.3848771003187563,0.000390625,0.0009375,0.00140625,0.001953125,0.002421875,438.4888153202799,397.9410809579483,200.08311969175267,87.93653610064378,32.82402798801889,7.8125e-05,0.00046875,0.00078125,0.0009375,0.001484375,165.89062938312503,262.1454272879604,73.70660520263442,141.07430039323958,122.66653801367457,0.00015625,0.00046875,0.00078125,0.00109375,0.001328125,25.86409009720419,125.9987414947778,32.377386739229,39.34677728379381,14.949738960621662,7.8125e-05,0.00046875,0.000703125,0.00125,0.001484375,17.563503347496958,23.008882821392437,21.129999918610434,16.9374700422113,29.69682839658425,0.000390625,0.0009375,0.001484375,0.001875,0.00296875,30.00856421623939,282.24079355392496,84.81546623462285,19.990232308855614,20.374121026874768,7.8125e-05,0.00046875,0.0009375,0.001484375,0.001796875,13.027536262091056,113.83728209633088,96.4235473091796,93.57604692718391,14.519283248434398
15,jogging,-0.5051400202890641,4.640569562669173,16.44071806625005,8.409512324168775,-0.7981014785701198,3.219888571292093,16.079748763500046,4.701755452218768,-0.5098732920620133,1.4968257662983202,7.3346932855000215,1.7505810651000053,0.10340770625908235,0.7094787940756502,3.4516063087562605,0.9739599835312522,-0.38276007130136847,1.7639795060403993,6.60469545512502,2.9760409613437586,-0.10054044491103548,1.3472375841391109,5.664315033750016,2.0253402808125065,0.000390625,0.0009375,0.001171875,0.001484375,0.00171875,440.3369028901656,419.97431557064886,49.45306044442445,189.71249160152024,25.431560679134716,0.00046875,0.00078125,0.0009375,0.00109375,0.001484375,241.35144157286675,21.744774257872866,136.16737813671884,28.18492262594316,126.54057620502951,0.000390625,0.0009375,0.001171875,0.00140625,0.001796875,154.72305185673287,74.23989345763079,29.82270459748845,26.77715020405645,24.229503952443526,0.0003125,0.00046875,0.00078125,0.0009375,0.00125,11.701285467019735,48.15004999041552,20.496806535586177,22.106673719945523,19.49890614953872,0.00046875,0.0009375,0.00140625,0.001796875,0.002109375,47.406312173841386,278.4232773942349,85.24808755261733,20.74234472176624,18.50542389109292,0.000390625,0.0009375,0.001484375,0.001796875,0.001953125,113.3043867796735,89.17542058651898,93.16137264119882,28.15248795890442,48.8321417200166
16,sitting,0.09004202206846655,0.2712841676422087,1.5912088139250047,0.012783555059140665,-0.03136527423672902,0.14209518544609512,1.048433662825003,0.01947405612759382,-0.053245015396936844,0.1298486763013312,0.7668360174879554,0.011427325112062535,-0.00744562248359928,0.03733096061546421,0.32976674693863683,0.01015762485734375,-0.015497146902911138,0.08914795290156348,0.8054608629613655,0.004111750008343747,-0.001345738675039762,0.02766647669779123,0.20616399713037556,0.004379343666718748,0.00109375,0.00140625,0.0021875,0.002578125,0.003671875,6.405500670949638,4.079616816793684,1.7885933733714525,2.5965053978178627,0.9080047204738395,0.00046875,0.00140625,0.002265625,0.002734375,0.0034375,9.29112116241945,2.922612589512127,2.335094191518743,0.8579054277177027,0.408779057169384,0.000546875,0.0009375,0.00140625,0.00203125,0.0025,3.663777955183444,4.8621617556923065,2.9036442506183753,1.5766485361261067,1.404052564381471,0.0003125,0.000625,0.0009375,0.00140625,0.001875,0.48121099813348706,1.9858065441410935,2.2349747362890784,1.9013208300167934,0.8897126801822123,0.000390625,0.000859375,0.00140625,0.001875,0.0021875,4.4429421016288,3.1736087611142896,2.039778043035531,1.8810861666449277,2.071631662074241,0.0003125,0.00046875,0.000625,0.001015625,0.001484375,1.443190204191881,1.3197196823107127,1.2927482477189662,0.9061956306923354,0.8372809927352748
17,sitting,-0.000848280294787112,0.0012410831581468784,0.00693332057162502,0.0014581679794812548,0.0003021149553164072,0.0037962897151512707,0.020760473173500063,0.004967479814375014,0.00029322213320610445,0.0021849677188853665,0.010826713548750031,0.00320556989325001,-0.0009404496831455075,0.001962069488555213,0.011040249599500004,0.0023144062373750118,-0.00023247997776904,0.0014251035360997194,0.007371374864500021,0.0017296561532999881,0.0004535214705200214,0.0012990736314847783,0.007608624939125,0.0017025312296562404,0.000390625,0.000625,0.00078125,0.001171875,0.001640625,0.07096188893255174,0.06572820197600185,0.07778358305340961,0.031496890727072124,0.036530954299808543,7.8125e-05,0.000234375,0.00046875,0.000625,0.00078125,0.1673069059946226,0.1744064383065878,0.1240492707062795,0.23441022449346677,0.2057544285313072,0.00015625,0.00046875,0.000703125,0.0009375,0.001171875,0.1851362181429315,0.11131980591751814,0.11590809443495816,0.043636302230396974,0.0545446643726757,0.0003125,0.00046875,0.000703125,0.000859375,0.00109375,0.0632005113642571,0.05745933542660373,0.07911135468638364,0.10021822116556595,0.11543826177840671,0.000234375,0.000546875,0.000859375,0.00109375,0.00125,0.07582339376434695,0.04614092404809119,0.09195684208654202,0.04444407160588479,0.04551990321389234,0.0003125,0.000625,0.00078125,0.001015625,0.00125,0.059744419436680365,0.07100690546228419,0.07284019040767206,0.07174464500452221,0.044489583790042864
18,sitting,-0.0002715495426635751,0.0015459786054797234,0.008811076531125027,0.0018107790710312538,0.0002831063761948251,0.0046929007318555855,0.02732771048650008,0.005775894437718768,0.0003389552149630871,0.0019804321658003264,0.011686288357250033,0.002236639441700006,-0.0004181411058862324,0.0024644158768550414,0.016326374561625015,0.002499343729531228,0.0007971054498632798,0.0010522506568587423,0.006206499903875,0.0012482499783249737,0.0019233681315141606,0.0011273254724932067,0.005809624976249983,0.0014093749683375147,7.8125e-05,0.0003125,0.000625,0.0009375,0.00125,0.08800535896825273,0.08070081528826671,0.07325461643186816,0.0451149797121235,0.05464264281673135,0.00015625,0.0003125,0.00046875,0.000703125,0.000859375,0.277152099692567,0.27817427984621634,0.12359199201678302,0.2290453888733706,0.23208897708064258,7.8125e-05,0.0003125,0.000546875,0.00078125,0.00109375,0.14845301444498418,0.09644446738748622,0.06633181326103287,0.0866962883609177,0.04267751595270904,0.00015625,0.00046875,0.000859375,0.00109375,0.001328125,0.058800435578544634,0.06312621465796486,0.12843447492355067,0.2154699307157122,0.15959479971062085,0.000390625,0.000546875,0.000703125,0.0009375,0.00109375,0.05291940062852979,0.010951118687707592,0.030089390325141012,0.014154494563066236,0.04048031328301722,0.0003125,0.000625,0.000859375,0.001171875,0.001328125,0.03493511181294359,0.047378549295496175,0.0600047923236285,0.06716102184100928,0.033386247026132944
19,sitting,0.00033268293853349717,0.0009268655504647481,0.0049338275569375135,0.0011730248424312532,-0.0002958171220693368,0.0026197505599882902,0.014915147428500045,0.003446152617312509,8.627449039316429e-05,0.0017632873590003352,0.00930129590350003,0.0026404104359531323,-0.0011953471495004888,0.0017122300787188857,0.008487124699000023,0.0021269373936874804,-0.0005630722624643516,0.0007315935416677542,0.003789999894549964,0.0009061562553781148,0.0018596440051723605,0.0008425171745635141,0.004362499913749979,0.0011604375029375092,0.00015625,0.00046875,0.000703125,0.00125,0.001640625,0.02693173145792932,0.020561514761040216,0.05179584205282781,0.036523939721974465,0.0347865105505727,7.8125e-05,0.0003125,0.00046875,0.000703125,0.001015625,0.16599672870724072,0.15624281192919526,0.09301770503041619,0.11829231151182062,0.1735705165043959,0.00015625,0.000390625,0.00078125,0.001015625,0.001171875,0.1702934845246214,0.07028198694967305,0.04213221199227531,0.02852155972925002,0.03212614857365426,0.0003125,0.00078125,0.00109375,0.00125,0.0015625,0.050640945875200516,0.05927735315908992,0.15040133862848892,0.0917848678589895,0.07344926727609616,0.00015625,0.0003125,0.00046875,0.000625,0.00078125,0.019142310092705422,0.04690496725566273,0.026300784181595857,0.021871309787281964,0.035542972091952,0.0003125,0.00046875,0.000625,0.001015625,0.001328125,0.019814206461997486,0.022426288886590467,0.03427647549248269,0.047968202255768304,0.03985778572948956
20,sitting,-7.594739091484398e-05,0.0009927022825242113,0.005359033398850015,0.001063669085250003,0.000148576273879395,0.0030053155671137142,0.015206617726000047,0.0038908842282937613,-5.571755707324197e-06,0.0018635396445398087,0.009875945623750028,0.0020589430983000076,-0.0012807006594248048,0.0014906558254220094,0.008367624951750004,0.0019235937770749893,-0.00015637597324072626,0.0008325165723775958,0.004199749996125013,0.0012160937322812243,0.0018883666640039025,0.00112209744156442,0.006170124929375007,0.0015890937578468918,7.8125e-05,0.0003125,0.000625,0.0009375,0.00109375,0.05637187021412919,0.03363926035171976,0.04287529643931916,0.027828835377419554,0.05072407765265364,0.00015625,0.0003125,0.00046875,0.000625,0.000859375,0.18388368400143287,0.1962648976244638,0.08334451502190782,0.11074845190009541,0.07655195715184922,7.8125e-05,0.000625,0.00078125,0.001171875,0.001484375,0.15867487125882526,0.03483238798762818,0.036356629833519685,0.03397219303377932,0.07347896461352685,0.0003125,0.00046875,0.000703125,0.000859375,0.00109375,0.0526588196501312,0.05015873283498445,0.07499527038701596,0.0440133498250979,0.10658865913143863,0.00015625,0.0003125,0.000546875,0.000703125,0.000859375,0.02473668125287729,0.026097626174255373,0.025371724219009347,0.04801430105201769,0.02913786232585448,0.000234375,0.000546875,0.00078125,0.00109375,0.001328125,0.06527358956468611,0.05823819514513224,0.03315525020927845,0.0715110241268109,0.05120839067100234
21,sitting,5.589658603027377e-06,0.0012332380433966454,0.007670503933250021,0.0015247632621093795,-0.00031745646983789166,0.0034284868919389963,0.01686882540935005,0.004696626571137515,-0.00021769062375468818,0.002235820076476514,0.010535025483125033,0.0033708307373437607,-0.0014303320036582038,0.0024054725494644168,0.011444499923250057,0.003418968683687481,-0.0003752817396328118,0.0012030971024762729,0.006423999936624991,0.0015864374926874765,0.0019112333603456986,0.00106077479017177,0.006286249811500004,0.0013910937500624984,7.8125e-05,0.000234375,0.00046875,0.000703125,0.00109375,0.06135205022921883,0.048132674884776114,0.036206401809591726,0.03891796544912995,0.0452614750928962,7.8125e-05,0.0003125,0.00046875,0.000703125,0.000859375,0.16769387495897084,0.12599122030215085,0.04745854398027391,0.1814678341142411,0.08211008916967583,7.8125e-05,0.0003125,0.00046875,0.000703125,0.001015625,0.24831833522225516,0.034321609681872964,0.06285051005926276,0.06894160561789697,0.06011537720460153,0.00015625,0.000390625,0.000703125,0.000859375,0.00109375,0.058187052106701866,0.06638451940412411,0.055794596606033676,0.05306076295847199,0.31452660459615417,0.000234375,0.000546875,0.000703125,0.000859375,0.00109375,0.060437615206719635,0.05269195315854282,0.04384733863669359,0.06382174857512132,0.03773392367947119,0.0003125,0.000625,0.00078125,0.00109375,0.001328125,0.044185364855869415,0.02515149474586053,0.04500102852265459,0.07358699622334021,0.021469027763882452
22,sitting,-4.56393404589845e-05,0.0015706827496009138,0.01086118384537503,0.0015588517106531296,-0.00011869603242382842,0.0027720133568088262,0.016414821657625048,0.0033623768270000095,9.67208958217776e-05,0.001960670958702488,0.011668398690750034,0.0024369159742437573,-0.0017145351324042964,0.0018646615829561518,0.010254249578625012,0.0023771875202749848,-0.00021918749871777728,0.0009825272625116318,0.005707374828450008,0.001065468708124955,0.0019005370724570283,0.0012153779286367006,0.006895624916424998,0.0014938749315218736,7.8125e-05,0.0003125,0.00046875,0.000703125,0.0009375,0.0648142133353231,0.025152262746895467,0.02601846525932987,0.05752088745846805,0.050519149579984525,0.00015625,0.0003125,0.00046875,0.000703125,0.0009375,0.1938964577356346,0.12542866536703892,0.0521626551689822,0.15521000281371516,0.028087398533616376,7.8125e-05,0.000390625,0.000703125,0.0009375,0.001171875,0.17298689874264359,0.07693288416087331,0.07092186191219375,0.037318441204746505,0.041227180350691596,7.8125e-05,0.000390625,0.000703125,0.0009375,0.00109375,0.035203124708829046,0.04090837364083879,0.05432741335533999,0.019488175117616243,0.18974978429284167,0.000234375,0.000703125,0.000859375,0.001171875,0.00140625,0.05609337203427048,0.016053035561906324,0.0498178475227864,0.03242319768995433,0.0375027802401172,7.8125e-05,0.0003125,0.00046875,0.000625,0.00109375,0.03449292066865603,0.032448550305609836,0.031424323721929034,0.046722961957511085,0.10136977162686081
23,sitting,-0.0786277119848598,0.1904990868081918,0.9207541158000028,0.06294589966250021,0.0011797803652011801,0.10778458216081056,0.6875353744250021,0.05881208599156269,0.04141444355770842,0.18805188757837665,2.0777809671136396,0.031600657880687597,0.01043260921914997,0.048663166638338334,0.6570767283999999,0.02150481221056256,-0.01899143637332422,0.07855005677500873,0.870328117856296,0.01603512471378132,0.020158844115474122,0.03530661704214237,0.40328195161931824,0.02260268746625005,7.8125e-05,0.0003125,0.00046875,0.000859375,0.001171875,15.42939219557595,17.965776302834993,10.604537323102914,5.779348029344408,2.272966387100125,0.00015625,0.00046875,0.00078125,0.001015625,0.001171875,7.681963889278623,4.608854686751135,4.90854419504093,2.6285357451479854,4.666653858337376,0.000234375,0.00046875,0.000859375,0.001171875,0.00171875,10.211236443274327,9.724155418909364,10.141001347696417,4.791860475009817,3.181186901373976,0.000390625,0.000625,0.000859375,0.00125,0.001640625,1.1327457065449948,1.0172874688640314,1.6179096965726183,1.6168439201078861,1.9210315764418073,0.0003125,0.00046875,0.000859375,0.001015625,0.0015625,3.66732297187729,3.113161457680267,1.1489362201812436,0.7760730455649313,2.828288484655978,0.00015625,0.000390625,0.000859375,0.00140625,0.001640625,1.5483836409190712,1.4681491570452514,1.5970874145016516,1.1230908894978098,0.9294068005805856
24,sitting,-0.00130023962222852,0.002478499828388644,0.012369802834375034,0.002649791659937507,-0.0013428109738159223,0.0054381774128834616,0.03052188115125009,0.007032749677671896,0.0012984022503613323,0.0036717685793056943,0.017304285014375052,0.004668373918256264,-0.00198213816186914,0.0033410313649955324,0.014930499770750024,0.005514937415437512,0.0017231254671611373,0.0016838115065457647,0.008608874905000015,0.0025922811988843743,0.006576679114091806,0.0024756317555375273,0.010261624970000044,0.003863937481562521,0.0003125,0.00046875,0.000703125,0.00109375,0.001328125,0.03787873847964132,0.07100687989595184,0.1101912963934057,0.0801942337226231,0.09945008162489255,7.8125e-05,0.0003125,0.000859375,0.001015625,0.001171875,0.258099887976292,0.19291800572622822,0.33363990905967744,0.46387228044194234,0.37011371557454026,7.8125e-05,0.000546875,0.00078125,0.001015625,0.001171875,0.2975571019638991,0.1968425406302673,0.22072035668368797,0.12058957850119895,0.11725881486022999,0.000390625,0.000546875,0.00078125,0.001015625,0.001171875,0.1414084339340791,0.15525095581892973,0.07463425406947284,0.19100878592042897,0.0696511685032768,0.000390625,0.000546875,0.000703125,0.001015625,0.001171875,0.07908955549637671,0.07929581988635795,0.07470421366571643,0.04249826174599001,0.041798159335827284,0.000234375,0.000390625,0.000703125,0.000859375,0.001015625,0.05321764010058896,0.07041077622964835,0.10679897227074558,0.04237460684315545,0.04536613639594595
25,sitting,0.0003773396516606458,0.0036774064276735028,0.02623513424550008,0.003383375278625011,0.001099752610865238,0.0100399113920456,0.0633188006986252,0.008397051676612526,0.0005838654690736348,0.003353735646709118,0.017104008281250055,0.0050689815254062656,-0.004003724532440436,0.00264155859383978,0.014474624910500028,0.0031424685841562475,0.0022239384428388662,0.0014830183271685772,0.007081499953250036,0.0021127499613749776,0.00582839637618165,0.0014956478308024478,0.008209374664125023,0.0018949062879687686,7.8125e-05,0.00046875,0.00078125,0.00109375,0.00140625,0.3177041150534373,0.06139686783797313,0.07054787465293373,0.23329305901761815,0.08211028217980085,7.8125e-05,0.000390625,0.000703125,0.00109375,0.001328125,0.7566687208871268,0.3072255497425238,0.29524520265915927,0.7641865226160774,0.18030492295295125,7.8125e-05,0.000234375,0.000390625,0.000625,0.001015625,0.30158434959030456,0.24322707694069864,0.11720050273761158,0.1659861912256283,0.06999733634181098,0.00046875,0.000703125,0.0009375,0.00109375,0.001328125,0.054438744438415045,0.15577720240484316,0.16724911545508725,0.21946477986261295,0.06355338544994618,0.0003125,0.000546875,0.000859375,0.001015625,0.00140625,0.06922346409609251,0.05093333252400647,0.04537726478881812,0.04660685733261976,0.06146641046070435,0.0003125,0.00046875,0.000703125,0.00109375,0.001328125,0.046316265201552756,0.04093827280282415,0.05059862017356002,0.10948332236353366,0.07517661758449362
26,sitting,-8.219238957656278e-05,0.0020832542951805077,0.013754067183125041,0.0021194296757375067,-0.0008765097984313993,0.004291237886856047,0.028627544496100082,0.0039908588550812635,-0.0008746988544544949,0.0024412342232534652,0.012009828667500038,0.0027920360610375087,-0.004181689877904303,0.0018977518813313014,0.009827749945875038,0.002437812517062525,0.0018068027037509739,0.0013468301595847714,0.0070612498507500055,0.0018181874910312588,0.006065383700078132,0.0013026632380890408,0.0072513749924999794,0.0017394688081250245,7.8125e-05,0.000390625,0.000546875,0.00078125,0.001015625,0.18969534308428876,0.07072020742323727,0.059815188908683876,0.031005550908741967,0.05613971487838041,7.8125e-05,0.0003125,0.00078125,0.0009375,0.00109375,0.42167719865963676,0.14605408632615313,0.1507266922266644,0.16562526024468502,0.1314799265035437,7.8125e-05,0.00046875,0.000703125,0.000859375,0.00109375,0.21689896259747726,0.06904931724785403,0.0869026561422457,0.02949682241090188,0.03554895905506309,0.000234375,0.00046875,0.000703125,0.000859375,0.001015625,0.037580640724202224,0.05287711005573239,0.056639927381745524,0.08580196115693108,0.12017251381640298,7.8125e-05,0.0003125,0.00046875,0.000625,0.00078125,0.05126770775655382,0.05993527728333495,0.019585000472657325,0.05188226481544083,0.028737120416121174,0.0003125,0.000546875,0.00078125,0.0009375,0.00109375,0.042362203463028325,0.03906041159083208,0.039322569309146564,0.08996029592355925,0.06949758334742885
27,sitting,5.420920617089817e-06,0.001764546470170412,0.010316641081025028,0.0022616195102812564,-0.00045576444377114396,0.003056907082274364,0.016063355967000047,0.0036378115203437597,-7.381600341015642e-05,0.003010508393890761,0.013405219419625039,0.0046017788046875145,-0.00553605410972169,0.001856613749802134,0.009867125029250008,0.002554968574624987,0.0015905834549843735,0.0010274005999636843,0.005324499815249976,0.0013938750059375206,0.005788022855268561,0.0011010632678636082,0.006199499926250003,0.0015610625399999946,7.8125e-05,0.00046875,0.000703125,0.00109375,0.00140625,0.13305443622924473,0.0494915103898381,0.05196640331102947,0.03900653117110895,0.058677966251698105,7.8125e-05,0.000234375,0.00046875,0.000625,0.000859375,0.20919539779848095,0.12772024335397994,0.08307900462005376,0.06935475189974022,0.10190732605944311,7.8125e-05,0.00046875,0.00078125,0.00109375,0.001484375,0.40307355675478107,0.10726671278747756,0.04911253697496227,0.04906839453233258,0.06330161606081916,7.8125e-05,0.0003125,0.000546875,0.000703125,0.00109375,0.054564398568920085,0.061569826391365254,0.046237955441519867,0.08792346053340559,0.16072972389835377,7.8125e-05,0.0003125,0.000546875,0.00078125,0.001015625,0.03568251327867454,0.05016976626961031,0.018427720311855883,0.05264768897509977,0.04462120538399066,0.00046875,0.000703125,0.001171875,0.001484375,0.001640625,0.03967801354643823,0.0382500903647222,0.0728746523301338,0.041582308114832066,0.05104568943821186
28,sitting,8.450529749121124e-05,0.0023647034215721133,0.013386457187000038,0.0026783713112812574,0.0002598546397003914,0.003515648566368353,0.019247272989750056,0.004334306838781263,0.0006856144069384788,0.003065548069946093,0.013859877650000043,0.004483805433250014,-0.006545129770659679,0.001969513434295459,0.009970749742624999,0.0030201874006250077,0.0027259799302382847,0.0013605538300743994,0.007752624801875035,0.0019414374713124841,0.003908699630092775,0.0013439906318178838,0.007504499923500033,0.0017740624508437702,0.000390625,0.000625,0.00078125,0.001015625,0.001171875,0.08753329949550234,0.03212280029218151,0.036119511570050174,0.0715303571597797,0.12010706681339414,7.8125e-05,0.000390625,0.000703125,0.000859375,0.001171875,0.1863833238213624,0.15816770453559653,0.12233427125785999,0.11696125696880161,0.22329562025527644,7.8125e-05,0.000625,0.001015625,0.001328125,0.001640625,0.3197892341038535,0.09826960528850338,0.04770183612121801,0.02696616128449584,0.08643511844553355,0.000234375,0.000390625,0.000546875,0.00078125,0.001015625,0.06169871219106276,0.05091908584474345,0.06477229437386618,0.08834964176049681,0.04977775644788168,0.000390625,0.000625,0.000859375,0.00109375,0.001328125,0.037710491669178316,0.03431441978021189,0.06316835498779526,0.046886182946972305,0.07207149022596589,0.0003125,0.000859375,0.001328125,0.001640625,0.001953125,0.06744905175956101,0.06531687567387477,0.05708687026337111,0.044090633224047736,0.049085208108461426
