rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class
-0.10915289,1.5897506,-0.30997046,-0.19041999999999998,0.45998,-0.22071999999999997,jogging
-1.270111,-0.7988372,0.63854616,-0.131139994,0.60551996,-0.16998,jogging
0.6798406,0.38889426,-0.070511304,-0.084919996,0.77683998,0.05654,jogging
1.0759954,0.80351466,-0.70961594,-0.040699998,1.0993,0.17986,jogging
2.4648936,2.7161512,-1.41623,0.09278,1.41262,0.185659992,jogging
4.8792076,4.940608,-2.1515024,0.10198,0.78863998,0.19061999400000001,jogging
3.9524726,4.0003992,-0.7618013,-0.33609998,-0.74922,0.06163999999999999,jogging
3.4077902,2.3736828,0.57156044,-1.0899199400000001,-0.7563599599999999,-0.17648,jogging
5.0777212,1.73269308,-0.12182398,-0.67036,0.79272,1.8812799999999998,jogging
6.99315,4.508674,-0.9164375,-0.25024,0.32403998,-0.52202,jogging
7.3165946,4.6370954,-1.152371,1.23337994,-0.27721998000000003,1.60352,jogging
5.4794264,4.2648168,-0.67251026,1.63522,-1.16032,1.1372399400000002,jogging
3.7384254,1.60577274,0.12953834,0.22759999999999997,-1.7421798,0.02546,jogging
2.8105038,-0.6944316,0.46586328,-0.31692,-0.78408,0.08312,jogging
2.6899712,-0.84452992,0.6531022,-0.28081999999999996,-0.34476,-0.02954,jogging
1.79765428,0.80916954,1.07861352,0.69874,-0.6560199800000001,-0.31662,jogging
0.83102108,1.25227368,0.9095958,1.50426,-1.7744199999999999,-1.44475994,jogging
-1.0387851,0.31304226,0.61613614,1.40795994,-2.33212,-1.3511,jogging
-3.6838666,-2.6859222,0.38142424,0.19884,-1.67596,-1.6883400000000002,jogging
-5.2958526,-4.34388,0.32588788,-0.71419998,-0.5142599999999999,-1.6657999000000001,jogging
-5.2779108,-2.577607,0.98628556,-0.998,0.21095998,-1.7462598,jogging
-4.937292,-1.61079932,1.7277364,-0.3146,0.70499998,-1.6257000000000001,jogging
-5.748591,-1.674015,2.5763502,0.47162,1.03877992,-1.2684799999999998,jogging
-6.908118,-1.9575612,3.3545926,0.9226000000000001,1.32657996,-1.6853199,jogging
-8.6642332,-1.46356332,2.798007,1.02951994,1.36019992,-1.98724,jogging
-8.0407668,-0.9748362,2.0126788,0.84335994,1.19888,-0.75494,jogging
-6.42344,1.37559866,1.717788,0.01776,1.37565994,0.21416,jogging
-6.8884654,-0.40962878,1.2098622,-0.79273996,1.4291800000000001,-0.1226,jogging
-7.9374432,-4.5656066,0.233176,-1.38356,0.8713599999999999,-0.31255997999999996,jogging
-6.8511506,-6.9654346,-1.2385554,-0.5769599999999999,-0.52696,-0.75109996,jogging
-4.9533492,-7.5813612,-2.2245616,0.32247998,-2.05588,-0.9035999199999999,jogging
-3.2729462,-6.5039344,-2.141833,0.89534,-3.0119,-0.26962,jogging
-1.19816852,-4.369432,-2.098898,1.0548199999999999,-3.1865398,-0.19590000000000002,jogging
1.4392684,-1.2441754,-2.340731,0.41459999999999997,-3.3687600000000004,-1.00898,jogging
3.6076304,0.7998146,-2.676218,-0.18180000000000002,-3.3763199999999998,-0.7217399600000001,jogging
5.0451536,2.6073472,-2.4335474,0.13613999999999998,-2.2127600000000003,0.0601,jogging
5.3863306,4.3103,-1.46150386,0.04958,-0.99358,0.8032400000000001,jogging
5.4659872,4.902176,-1.3624738,-0.21025998,0.26917998,1.38281994,jogging
5.4753074,4.1759096,-1.0730634,-0.18697999999999998,1.24911994,2.03312,jogging
4.1552796,2.7067962,-0.69104564,-0.188819992,1.4954399999999999,1.9912800000000002,jogging
0.45211008,-0.1675516,-0.142034888,-0.074,1.8619998,1.7508199999999998,jogging
-5.1074266,-4.8746348,0.163572252,-0.3583,2.14874,1.58048,jogging
-5.1881656,1.0179807,-0.30791098,-0.40199999999999997,2.27628,1.3564399999999999,jogging
0.8140216,5.807618,-0.5273338,0.10378000000000001,2.0150798,1.06272,jogging
0.15910422,6.7587876,0.21404718,0.15467999999999998,1.0896000000000001,0.60642,jogging
0.3911632,-6.0081214,-0.61344832,-0.130339992,-0.028759998,-0.32577997999999997,jogging
6.691732,2.8858672,-2.4779834,-0.377,-0.6042,-2.10094,jogging
9.27447,10.4258986,-1.6139059,0.58732,-0.21216,-2.9685998000000002,jogging
6.1392308,0.41444588,1.27447426,1.1592,-1.06139994,5.3124398,jogging
7.488824,-1.76271272,0.07972664,1.0188000000000001,-1.0977999999999999,2.9675599999999998,jogging
8.7868948,1.601165,-1.3799272,-0.20676,0.5997399999999999,1.15272,jogging
7.752892,4.7323556,-0.98900824,0.51814,1.03806,-2.9978199,jogging
5.3585448,3.8713846,-0.5963092,1.6910598000000001,-0.7839999599999999,6.9866399999999995,jogging
2.7433434,2.193809,0.59662336,-0.19796,-2.7227997999999998,-0.675,jogging
0.94743454,1.0460806,2.0840628,-0.25416,-2.34426,0.12318,jogging
0.23118632,-0.45183084,2.3729846,0.9641399399999999,-1.3625199399999999,0.43626,jogging
-1.04101908,0.172787592,1.774197,1.24838,-1.2836599400000002,-0.40008,jogging
-2.2605154,-1.15673446,0.70591586,0.8907,-2.94868,-1.97582,jogging
