rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class
0.7132462,0.083252206,0.047019168,-0.0117599994,0.02358,-0.25456,upstairs
0.48216466,-0.30204668,0.24361305,-0.00166,0.0445,-0.25428,upstairs
0.36746162,-0.074490652,0.29834658,-0.02332,0.093799996,-0.27344,upstairs
0.3932576,0.37828266,0.27394688,0.00574,0.09,-0.22161998,upstairs
0.39577084,0.65233428,0.25663322,0.07772,0.05036,-0.15913999,upstairs
0.27583184,0.5635668,0.28110272,0.00876,0.08502,-0.112159992,upstairs
0.17188002,0.32271138,0.39982002,-0.05602,0.023439999,-0.21267999999999998,upstairs
-0.07302458,-0.034417894,0.6699621,-0.054859996,-0.033679998,-0.22577998,upstairs
-0.4759164,-0.50537754,0.9252688,0.010319999600000001,-0.06476,-0.058120000000000005,upstairs
-1.1652866,-0.30250046,0.9354616,0.10824,-0.07812,0.114759994,upstairs
-2.0050692,-0.165841192,1.03707468,0.165179992,-0.24476,0.2408,upstairs
-2.8002062,-0.7736346,1.1868238,0.3395,-0.65098,0.25964,upstairs
-3.9867508,-0.74148566,1.276115,0.07335999600000001,-0.88638,0.164459992,upstairs
-5.2102266,-0.70113366,1.4516252,-0.14856,-1.20176,-0.20809998,upstairs
-6.2289404,-2.3928116,1.69077026,0.042459998,-1.46925992,-0.47827998000000005,upstairs
-6.0225028,-4.2413598,1.71736908,0.19447999,-1.26519994,-0.57056,upstairs
-4.9474496,-2.2380704,0.93417,0.054779999999999995,-1.09953994,-0.64268,upstairs
-4.4939436,0.20671679,-0.1850398,-0.135159994,-0.8714000000000001,-0.63942,upstairs
-5.329607,-0.9500874,-0.1505172,-0.44504,-0.52427998,-0.5863,upstairs
-6.673441,-3.1965704,0.56817448,-0.59031996,-0.33925998,-0.62924,upstairs
-7.0966134,-3.1195316,1.22546554,-0.4638,-0.53224,-0.7191799600000001,upstairs
-6.886301,-2.66983,1.4181149,0.18072,-0.7685,-0.035859999999999996,upstairs
-6.6659012,-2.5813768,1.6864418,0.83018,-0.76137996,0.71266,upstairs
-7.1423064,-2.3232774,2.0483532,0.79151998,-0.71598,0.5443,upstairs
-7.604155,-3.3908606,2.2276686,0.18398,-0.65888,-0.06268,upstairs
-7.833666,-4.8498164,2.3500858,-0.19152,-0.5221199999999999,0.23148,upstairs
-6.869302,-4.614057,2.5254216,-0.44295999999999996,-0.30384,0.4601,upstairs
-5.6077428,-4.2951154,2.5314606,-0.59118,-0.22202000000000002,0.50004,upstairs
-4.503892,-4.006368,2.5515666,-0.31474,-0.35058,0.75838,upstairs
-3.4341796,-3.1370546,2.5026276,0.25779998000000004,-0.50306,0.62056,upstairs
-2.3317948,-2.5074796,2.01226,0.54049998,-0.49458,0.34055998,upstairs
-1.35818028,-2.048493,1.25824272,0.49965995999999996,-0.40355998,0.8096,upstairs
-0.52049208,-1.5576365,0.47211156,0.55354,0.022559999,1.16914,upstairs
0.0641234,-0.8196066,-0.17624335,0.45532000000000006,0.52724,1.03894,upstairs
0.32456142,-0.115715332,-0.57623792,0.21206,0.70964,1.3827,upstairs
0.39231512,0.11470304,-0.8602379,0.36165998,0.64544,1.37498,upstairs
0.32145474,0.22958061,-1.26194286,0.5635600000000001,0.53986,1.2992000000000001,upstairs
0.41294492,0.34861208,-1.6846966,0.6816,0.56562,1.16684,upstairs
0.95176292,0.426349,-2.1237864,0.60913996,0.63582,0.9917199999999999,upstairs
1.48736954,1.62298166,-2.1492682,0.40903998,0.64337998,0.8492599399999999,upstairs
1.172233,2.8863208,-1.594847,0.15755999,0.46773999999999993,0.56428,upstairs
2.1720274,0.85646796,-1.0845476,0.09644,0.38398,0.157059992,upstairs
2.543189,1.4325314,-1.3305692,0.23923999999999998,0.27632,-0.05,upstairs
3.9423848,2.557012,-2.250986,0.2924,0.28706,0.1684,upstairs
3.69563,1.85137546,-3.40416,0.21833999999999998,0.44404000000000005,0.22254000000000002,upstairs
3.5318482,1.53215468,-3.4320852,-0.19834000000000002,0.21248,0.24301998,upstairs
3.799896,2.730428,-3.503609,-0.9238999400000001,-0.39996,-0.38204,upstairs
4.1026406,3.2747264,-3.4554376,-1.1625,-0.57702,-0.0489,upstairs
4.2100134,3.494882,-3.0130666,0.02516,-0.9608800000000001,-1.296,upstairs
4.13657,3.2058208,-2.5718474,0.8048799600000001,-0.74112,0.63954,upstairs
4.3463582,3.5656378,-2.3484104,-0.09176,-0.91891994,-0.3995,upstairs
4.6466946,3.3906162,-2.158693,-0.08399999999999999,-1.0632999399999998,0.24171998,upstairs
4.8674788,2.3385318,-1.90750528,0.35036,-1.05675992,0.34972,upstairs
4.692562,1.4662162,-1.4562678,0.41614000000000007,-0.78564,0.67325998,upstairs
4.6097288,1.1121238,-0.96275854,0.18575999999999998,-0.47031999999999996,0.45431999999999995,upstairs
4.4218616,1.15477968,-0.5392369,-0.08082,-0.41154,0.44238,upstairs
4.4324384,1.1940844,-0.36075956,0.025619999999999997,-0.36374,0.5072,upstairs
4.2605234,1.55540252,-0.2173284,0.27317998,-0.25202,0.43104,upstairs
4.19825,1.6341518,-0.10824532,0.3816,-0.12869999999999998,0.156199992,upstairs
3.808518,2.0688784,-0.006073746,0.27847998,0.02058,0.10933999999999999,upstairs
3.3730932,2.9550168,-0.00059341196,0.1255,0.15702,0.20249997999999997,upstairs
3.336476,3.6738832,-0.26047292,-0.077199996,0.23109997999999998,0.2757,upstairs
3.1988394,3.3981212,-0.33862876,-0.064599996,0.25635998,0.21286,upstairs
2.3465254,2.2811106,-0.037245326,-0.00296,0.22275998000000002,0.18742,upstairs
1.5907978,0.720053,0.23083724,-0.03178,0.17842,0.24009999999999998,upstairs
1.168847,0.2194926,0.3302512,-0.19081999,0.16924,-0.017,upstairs
0.98031652,0.0662527,0.23558454,-0.15852,0.20925997999999998,-0.184859992,upstairs
0.47581166,0.024364796,0.10908308,0.09608,0.162099994,-0.070379996,upstairs
0.25321236,0.4538205,-0.06321582,0.05092,0.022999999,-0.17082,upstairs
0.59034014,0.20074778,-0.25373596,-0.05452,0.052099996,-0.46740000000000004,upstairs
1.2942314,-0.29122564,-0.113062426,0.04482,0.14850000000000002,-0.37387998,upstairs
1.96304166,-0.2109754,0.011484266,0.174459994,0.090959996,-0.32145998,upstairs
1.72976088,0.27289968,0.22654374,0.178839994,0.030879998,-0.5559999999999999,upstairs
1.222987,0.4001691,0.33444,0.28522,0.20184000000000002,-0.5509599599999999,upstairs
0.67282444,1.3834526,0.3593982,0.4575,0.08617999600000001,-0.39055998000000003,upstairs
0.23034856,2.782055,0.26951376,0.37326000000000004,-0.0061199996,-0.180919992,upstairs
-0.118926734,2.6334924,0.553409,0.2636,0.13074,0.11054,upstairs
-1.3589832,1.1514286,1.266027,0.18194,0.10846,0.12390000000000001,upstairs
-2.3795468,-1.22965432,1.6396321,-0.187379992,-0.46966,-0.17772,upstairs
-3.3375232,-2.9382618,1.49023188,-0.08120000000000001,-0.97937994,-0.28672,upstairs
-4.9765968,-2.9328162,1.45574426,-0.10002,-0.98866,-0.056299996,upstairs
-6.9180312,-2.9865376,1.4489374,-0.178399992,-1.02682,0.20415999999999998,upstairs
-7.898592,-5.3813386,1.8125594,-0.3832,-1.4290800000000001,-0.041259998,upstairs
-7.16887,-4.6816712,2.2417356,-0.27749998,-1.6736799999999998,-0.44658,upstairs
-5.3474794,0.72542864,0.6769434,-0.0422,-1.37258,-0.61172,upstairs
-4.8295702,2.394871,-0.40830234,-0.0008599999400000001,-0.93232,-0.99257994,upstairs
-6.239238,-1.6877334,-0.11253883,-0.02566,-0.79087996,-1.32979994,upstairs
-8.6767644,-6.6400004,1.0426596,-0.061119999999999994,-0.93768,-1.82592,upstairs
-10.118023,-7.4123784,1.9492884,-0.155479992,-1.26662,-1.81356,upstairs
-8.620635,-4.522986,2.508108,0.3707,-1.13308,0.15383999399999998,upstairs
-7.0517234,-0.6862984,2.915363,1.09917994,-0.78381996,1.44548,upstairs
-7.51263,-1.83528352,2.5576056,0.7095,-0.5976199600000001,1.00317994,upstairs
-8.061781,-4.3971476,2.7347214,0.16872,-0.48382,0.41544,upstairs
-6.2151174,-3.8545596,2.735699,-0.31267998,-0.5868,-0.07714,upstairs
-4.92127,-3.4844102,2.4645098,-0.51422,-0.4086,0.146299994,upstairs
-3.7627554,-3.093247,2.499137,-0.6759599599999999,-0.13204,1.04418,upstairs
-2.5914998,-2.7141614,2.2407584,0.13188,0.18355999,1.02262,upstairs
-1.52454508,-2.0821428,1.578022,0.7245199600000001,-0.02302,0.36385998,upstairs
-0.68448324,-0.85144144,0.70891786,0.86516,-0.19059999,1.02322,upstairs
-0.14123204,-0.2475924,-0.121789076,0.8911199999999999,0.37435999999999997,1.41763992,upstairs
0.15097098,-0.66448176,-0.7105584,0.45341997999999994,0.8592599999999999,1.35246,upstairs
0.37810812,-0.2979975,-1.3481272,0.33534,1.0224,1.4991400000000001,upstairs
0.69663072,0.024399704,-2.018543,0.59175996,0.75438,1.39956,upstairs
1.23405254,0.394968,-2.5051758,0.77702,0.6851999799999999,1.15864,upstairs
1.83776188,0.55218726,-2.5846582,0.75249996,0.6885399999999999,1.10409994,upstairs
2.6304906,0.98464494,-2.6946488,0.5001,0.75164,0.7537200000000001,upstairs
1.6682206,4.3515944,-1.62849688,0.31655997999999996,0.59606,0.5324599799999999,upstairs
1.29915332,0.72329932,0.22958061,0.28964,0.57436,0.29686,upstairs
2.9018192,0.73558646,-0.95406676,0.29531998000000004,0.52125998,0.16924,upstairs
4.3195854,2.2043858,-2.3024382,0.07089999999999999,0.40881999999999996,0.2757,upstairs
4.060264,3.051045,-3.0860562,-0.19311999,0.26148,0.0496,upstairs
